id,lang,created,url,title,contentLength,numWords,dataset
bg-95,bg,2018-01-09,http://novini.dir.bg/news.php?id=26764589,Юнкер призова страните от ЕС да запълнят дупката в евробюджета след Брекзит,740,115,train
bg-345,bg,2018-01-11,https://www.novini.bg/news/463708-%d1%82%d0%b5%d1%80%d0%b5%d0%b7%d0%b0-%d0%bc%d0%b5%d0%b9-%d1%84%d0%b8%d0%bd%d0%b0%d0%bd%d1%81%d0%be%d0%b2%d0%b8%d1%8f%d1%82-%d1%81%d0%b5%d0%ba%d1%82%d0%be%d1%80-%d0%b5-%d0%bf%d1%80%d0%b8%d0%be%d1%80%d0%b8%d1%82%d0%b5%d1%82-%d0%b2-%d0%bf%d1%80%d0%b5%d0%b3%d0%be%d0%b2%d0%be%d1%80%d0%b8%d1%82%d0%b5-%d0%b7%d0%b0-%d0%b1%d1%80%d0%b5%d0%ba%d0%b7%d0%b8%d1%82.html,Тереза Мей: Финансовият сектор е приоритет в преговорите за Брекзит,1325,188,train
bg-1706,bg,2018-06-14,http://www.haskovo.net/news/453292/Pobeda-za-Mey.-Velikobritaniya-napuska-Mitnicheskiya-sayuz-na-ES,Победа за Мей. Великобритания напуска Митническия съюз на ЕС,754,111,train
bg-129,bg,2018-02-02,http://novini.dir.bg/news.php?id=26840229,Българското председателство предупреди Тереза Мей за правата на гражданите на ЕС след Брекзит,691,99,train
bg-1693,bg,2018-05-11,https://news.bg/world/tereza-mey-razdeli-kabineta-za-da-se-razberat-za-mitnicheskiya-kazus-s-es.html,"Тереза Мей раздели кабинета, за да се разберат за митническия казус с ЕС",1098,165,train
bg-1211,bg,2018-02-12,https://www.24chasa.bg/novini/article/6712404,"Зинаида Златанова: Брекзит и ключови европейски избори изместиха дебата за бъдещето на ЕС Вътрешни и външни причини изместиха дискусията около петте сценария за бъдещето на ЕС, предложени в така наречената Бяла книга на председателя на ЕК Жан-Клод Юнкер.",2377,360,train
bg-1407,bg,2018-02-28,https://www.24chasa.bg/novini/article/6741119,Мишел Барние: Предложенията на ЕС за Брекзит няма да отслабят връзките на Острова,1069,158,train
bg-1070,bg,2018-05-03,https://www.24chasa.bg/novini/article/6845604,19:09 Юнкер призова Белгия да даде гражданство на британските служители на ЕС,1621,239,train
bg-476,bg,2018-02-05,http://novini.dir.bg/news.php?id=26851692,За фермерите в ЕС ще има по-малко пари,661,102,train
bg-866,bg,2018-02-14,https://www.tvevropa.com/2018/02/tereza-mej-i-angela-merkel-shte-obsadyat-prehodniya-period-sled-brekzit/,Тереза Мей и Ангела Меркел ще обсъдят преходния период след Брекзит,1026,155,train
bg-1600,bg,2018-05-02,https://news.bg/world/konservatori-s-ultimatum-kam-mey-za-brekzit.html,Консерватори с ултиматум към Мей за Брекзит,2263,339,train
bg-1219,bg,2018-02-26,https://www.24chasa.bg/novini/article/6736778,14:19 Захариева ще води заседания в Брюксел за Брекзит утре,1195,172,train
bg-1717,bg,2018-03-07,https://news.bg/world/es-othvarli-viziyata-na-mey-za-badeshtite-otnosheniya-s-london.html,ЕС отхвърли визията на Мей за бъдещите отношения с Лондон,1674,240,train
bg-384,bg,2018-01-20,https://www.novini.bg/news/464931-%d0%b2%d1%82%d0%be%d1%80%d0%b8-%d1%80%d0%b5%d1%84%d0%b5%d1%80%d0%b5%d0%bd%d0%b4%d1%83%d0%bc-%d0%bf%d0%be-%d0%b1%d1%80%d0%b5%d0%ba%d0%b7%d0%b8%d1%82%d0%b0-%d0%bd%d1%8f%d0%bc%d0%b0-%d0%b4%d0%b0-%d0%b8%d0%bc%d0%b0.html,Втори референдум по Брекзита няма да има,830,128,train
bg-555,bg,2018-01-26,https://money.bg/politics/mafiyata-se-gotvi-za-golemi-pechalbi-sled-brexit.html,Мафията се готви за големи печалби след Brexit,3800,558,train
bg-1698,bg,2018-05-20,https://news.bg/world/v-shotlandiya-obmislyat-nov-referendum-za-nezavisimost.html,В Шотландия обмислят нов референдум за независимост,703,105,train
bg-528,bg,2018-01-29,http://novini.dir.bg/news.php?id=26828211,ЕС предлага на Великобритания преходен период от 21 месеца след излизането й от Съюза,994,145,train
bg-857,bg,2018-01-27,https://www.tvevropa.com/2018/01/toni-blear-brekzit-shte-otslabi-globalnoto-vliyanie-na-velikobritaniya/,Тони Блеър: Брекзит ще отслаби глобалното влияние на Великобритания 27.01.2018,1697,272,train
bg-296,bg,2018-01-17,http://novini.dir.bg/news.php?id=26784499,"Шотландия: БВП може да се свие с 8,5%",475,83,train
bg-982,bg,2018-02-16,https://www.24chasa.bg/novini/article/6721506,21:09 Ангела Меркел и Тереза Мей обсъдиха Брекзита на среща в Берлин (Снимки),1837,282,train
bg-1812,bg,2018-06-28,https://news.bg/world/es-se-chudi-koy-vodi-pregovorite-za-brekzit-ot-velikobritaniya.html,ЕС се чуди кой води преговорите за Брекзит от Великобритания,2676,419,train
bg-42,bg,2018-01-23,http://dnes.dir.bg/news.php?id=26807063,Борис Джонсън и Тереза Мей в сблъсък за...,2068,306,train
bg-667,bg,2018-02-22,https://www.dnevnik.bg/photos/snimka_na_denia/2018/02/22/3133953_snimka_na_denia_cherven_avtobus_propagandira_sreshtu/?ref=rss,Снимка на деня: Червен автобус пропагандира срещу Брекзит,1252,200,train
bg-1385,bg,2018-05-26,https://www.24chasa.bg/novini/article/6883055,"Мишел Барние: Липсата на яснота от страна на Великобритания е игра на криеница Главният преговарящ на ЕС за Брекзит Мишел Барние предупреди днес Великобритания, че ако не приеме споразумение за договора за изтегляне, запазващо върховенството на Съда на Европейския съюз,",569,87,train
bg-686,bg,2018-02-19,https://trud.bg/%d0%bd%d0%be%d0%b2%d0%b0-%d0%b1%d1%80%d0%b8%d1%82%d0%b0%d0%bd%d1%81%d0%ba%d0%b0-%d0%bf%d0%b0%d1%80%d1%82%d0%b8%d1%8f-%d0%be%d0%bf%d0%b8%d1%82%d0%b2%d0%b0-%d0%b4%d0%b0-%d1%81%d0%bf%d1%80%d0%b5-%d0%b1/,Нова британска партия опитва да спре Брекзит,844,120,train
bg-634,bg,2018-01-19,http://novini.dir.bg/news.php?id=26792434,"Срещата между Макрон и Мей - нови споразумения, но не и отстъпки за Брекзит",799,114,train
bg-1876,bg,2018-02-14,http://bnr.bg/post/100932983/ochakva-se-dnes-britanskiat-vanshen-ministar-da-proiznese-rech-za-badeshteto-sled-brekzit,Очаква се днес британският външен министър да произнесе реч за бъдещето след Брекзит,1507,238,train
bg-1398,bg,2018-02-01,https://www.24chasa.bg/novini/article/6693103,"Великобритания и ЕС се готвят за сблъсък относно правата на гражданите след Брекзит Британският премиер Тереза Мей предупреди, че европейските граждани, дошли във Великобритания след Брекзит догодина, може да нямат същите права пристигналите по-рано.",2171,343,train
bg-671,bg,2018-02-19,http://www.dnesplus.bg/News.aspx?n=829388,Кметове на 10 британски градове се срещат в Брюксел с главния преговарящ за Брекзит на ЕС Мишел Барние,1127,175,train
bg-1271,bg,2018-06-23,https://www.24chasa.bg/novini/article/6927771,18:06 100 000 протестираха в Лондон навръх годишнината от референдума за Брекзит,1269,192,train
bg-340,bg,2018-01-16,https://www.novini.bg/news/464360-%d0%bf%d0%be%d0%b4%d0%bd%d0%be%d0%b2%d0%b8%d1%85%d0%b0-%d0%b4%d0%b5%d0%b1%d0%b0%d1%82%d0%b8%d1%82%d0%b5-%d0%bf%d0%be-%d0%b7%d0%b0%d0%ba%d0%be%d0%bd%d0%be%d0%bf%d1%80%d0%be%d0%b5%d0%ba%d1%82%d0%b0-%d0%b7%d0%b0-%d0%b1%d1%80%d0%b5%d0%ba%d0%b7%d0%b8%d1%82-%d0%b2-%d0%b1%d1%80%d0%b8%d1%82%d0%b0%d0%bd%d1%81%d0%ba%d0%b8%d1%8f-%d0%bf%d0%b0%d1%80%d0%bb%d0%b0%d0%bc%d0%b5%d0%bd%d1%82.html,Подновиха дебатите по законопроекта за Брекзит в британския парламент,1526,236,train
bg-614,bg,2018-01-20,https://nova.bg/news/view/2018/01/20/204701/%d0%bc%d0%b0%d0%ba%d1%80%d0%be%d0%bd-%d0%b2%d0%b5%d0%bb%d0%b8%d0%ba%d0%be%d0%b1%d1%80%d0%b8%d1%82%d0%b0%d0%bd%d0%b8%d1%8f-%d0%bd%d1%8f%d0%bc%d0%b0-%d0%b4%d0%b0-%d0%b7%d0%b0%d0%bf%d0%b0%d0%b7%d0%b8-%d0%bf%d1%8a%d0%bb%d0%bd%d0%b8%d1%8f-%d1%81%d0%b8-%d0%b4%d0%be%d1%81%d1%82%d1%8a%d0%bf-%d0%b4%d0%be-%d0%b5%d0%b4%d0%b8%d0%bd%d0%bd%d0%b8%d1%8f-%d0%bf%d0%b0%d0%b7%d0%b0%d1%80/,Макрон: Великобритания няма да запази пълния си достъп до единния пазар,1457,233,train
bg-523,bg,2018-01-16,http://novini.dir.bg/news.php?id=26781665,Туск към Великобритания: Сърцата ни все още са отворени за вас,881,130,train
bg-459,bg,2018-01-26,http://www.bta.bg/bg/c/OF/id/1733529,"(OF) Депутати от торите обмислят вътрешнопартиен преврат срещу Тереза Мей заради породило се недоволство, пише ""Гардиън""",1421,209,train
bg-1771,bg,2018-06-19,https://news.bg/world/es-i-velikobritaniya-s-raznoglasiya-po-brekzit.html,ЕС и Великобритания с разногласия по Брекзит,511,74,train
bg-1627,bg,2018-02-22,https://news.bg/int-politics/bum-na-napuskashtite-velikobritaniya-grazhdani-na-evropeyskiya-sayuz.html,Бум на напускащите Великобритания граждани на Европейския съюз,775,128,train
bg-995,bg,2018-06-17,https://www.24chasa.bg/novini/article/6917585,"Тереза Мей: След като напуснем ЕС, ще разполагаме с повече пари за здравеопазване Британският премиер Тереза Мей обеща днес да налее милиарди лири допълнително в изпадналото в криза обществено здравеопазване, най-вече благодарение на икономиите в резултат от излизането на",2329,349,train
bg-800,bg,2018-01-05,https://trud.bg/%d0%be%d0%bc%d1%83%d1%80%d1%82%d0%b0%d0%b3-%d0%bf%d0%b5%d1%82%d0%ba%d0%be%d0%b2-%d0%b7%d0%b0%d1%81%d0%b5%d0%b3%d0%b0-%d0%bd%d0%b8%d1%89%d0%be-%d0%bd%d0%b5-%d1%81%d0%b5-%d0%bf%d1%80%d0%be%d0%bc%d0%b5/,Омуртаг Петков: Засега нищо не се променя за българите във Великобритания след Брекзит,1181,177,train
bg-778,bg,2018-01-20,https://trud.bg/%d0%bc%d0%b0%d0%ba%d1%80%d0%be%d0%bd-%d0%bf%d1%80%d0%b5%d0%b4%d0%bf%d0%be%d0%bb%d0%b0%d0%b3%d0%b0-%d1%87%d0%b5-%d0%b2%d0%b5%d0%bb%d0%b8%d0%ba%d0%be%d0%b1%d1%80%d0%b8%d1%82%d0%b0%d0%bd%d0%b8%d1%8f/,"Макрон предполага, че Великобритания може да постигне специално търговско споразумение с ЕС след Брекзит",964,150,train
bg-275,bg,2018-01-11,http://www.bta.bg/bg/c/OF/id/1724292,"(OF) Тереза Мей е заявила пред банкери, че финансовият сектор е приоритет в преговорите с ЕС за Брекзит",1348,191,train
bg-214,bg,2018-01-29,https://www.dnevnik.bg/evropa/2018/01/29/3120423_krai_na_velikobritaniia_v_es_elate_vuv_franciia_zaiavi/?ref=rss,"Край на Великобритания в ЕС, елате във Франция, заяви министър пред японски компании",2208,326,train
bg-119,bg,2018-02-14,https://www.dnevnik.bg/evropa/2018/02/14/3129802_ne_iskam_evropeiska_superdurjava_kaza_junker_na/?ref=rss,"Не искам ""европейска супердържава"", каза Юнкер на Великобритания",977,145,train
bg-613,bg,2018-01-24,https://www.dnes.bg/notifikacii/2018/01/24/do-2-g-sled-brexit-svobodno-za-grajdani-na-es.366034,До 2 г. след Brexit: Свободно за граждани на ЕС!,1784,276,train
bg-861,bg,2018-01-29,https://www.tvevropa.com/2018/01/es-opredelya-pozitsiyata-si-za-prehodniya-period-sled-brekzit/,ЕС определя позицията си за преходния период след Брекзит,1543,243,train
