Sentence #,Word,POS,Tag
Sentence: 5403,Vse,Pg-nsn,notpropn
,to,Pd-nsn,notpropn
,orozje,Ncnsn,notpropn
,je,Va-r3s-n,notpropn
,bilo,Va-p-sn,notpropn
,rabljeno,Appnsn,notpropn
,iz,Sg,notpropn
,rezerv,Ncfpg,notpropn
,MNZ,Npnsg,org
,v,Sl,notpropn
,glavnem,Agpnsl,notpropn
,jugoslovanske,Agpfsg,notpropn
,in,Cc,notpropn
,ruske,Agpfsg,notpropn
,izdelave,Ncfsg,notpropn
,celo,Q,notpropn
,nemsko,Agpnsn,notpropn
,iz,Sg,notpropn
,druge,Mlpfsg,notpropn
,svetovne,Agpfsg,notpropn
,vojne,Ncfsg,notpropn
,.,Z,notpropn
Sentence: 5404,Cene,Ncfpn,notpropn
,za,Sa,notpropn
,vse,Pg-nsa,notpropn
,to,Pd-nsa,notpropn
,orozje,Ncnsa,notpropn
,so,Va-r3p-n,notpropn
,bile,Va-p-pf,notpropn
,natancno,Rgp,notpropn
,dolocene,Appfpn,notpropn
,v,Sl,notpropn
,pogovoru,Ncmsl,notpropn
,z,Si,notpropn
,ministrom,Ncmsi,notpropn
,Bavcarjem,Npmsi,per
,sem,Va-r1s-n,notpropn
,jih,Pp3fpa--y,notpropn
,sicer,Q,notpropn
,poskusal,Vmpp-sm,notpropn
,znizati,Vmen,notpropn
,a,Cc,notpropn
,brez,Sg,notpropn
,uspeha,Ncmsg,notpropn
,.,Z,notpropn
Sentence: 5405,Bile,Va-p-pf,notpropn
,so,Va-r3p-n,notpropn
,od,Sg,notpropn
,okoli,Rgp,notpropn
,250,Mdc,notpropn
,do,Sg,notpropn
,1200,Mdc,notpropn
,nemskih,Agpfpg,notpropn
,mark,Ncfpg,notpropn
,za,Sa,notpropn
,kos,Ncmsan,notpropn
,odvisno,Agpnsn,notpropn
,od,Sg,notpropn
,vrste,Ncfsg,notpropn
,orozja,Ncnsg,notpropn
,.,Z,notpropn
Sentence: 5406,Policijska,Agpfsn,notpropn
,zgodba,Ncfsn,notpropn
,o,Sl,notpropn
,intervenciji,Ncfsl,notpropn
,in,Cc,notpropn
,pridrzanju,Ncnsl,notpropn
,je,Va-r3s-n,notpropn
,seveda,Q,notpropn
,nasprotna,Agpfsn,notpropn
,.,Z,notpropn
Sentence: 5407,Zdravniskega,Agpnsg,notpropn
,potrdila,Ncnsg,notpropn
,niso,Va-r3p-y,notpropn
,predlozili,Vmep-pm,notpropn
,.,Z,notpropn
Sentence: 5408,Na,Sl,notpropn
,fotografijah,Ncfpl,notpropn
,imata,Vmpr3d-n,notpropn
,policista,Ncmdn,notpropn
,strgane,Appfpa,notpropn
,hlace,Ncfpa,notpropn
,in,Cc,notpropn
,z,Si,notpropn
,blatom,Ncnsi,notpropn
,popackani,Appfda,notpropn
,uniformi,Ncfda,notpropn
,.,Z,notpropn
Sentence: 5409,Dodatno,Rgp,notpropn
,so,Va-r3p-n,notpropn
,nam,Pp1-pd,notpropn
,pokazali,Vmep-pm,notpropn
,se,Q,notpropn
,fotografije,Ncfpa,notpropn
,s,Si,notpropn
,poskodbami,Ncfpi,notpropn
,na,Sl,notpropn
,obrazu,Ncmsl,notpropn
,policista,Ncmsg,notpropn
,s,Si,notpropn
,prebito,Appfsi,notpropn
,ustnico,Ncfsi,notpropn
,zaradi,Sg,notpropn
,cesar,Pr-nsg,notpropn
,bi,Va-c,notpropn
,bilo,Va-p-sn,notpropn
,logicno,Agpnsn,notpropn
,pricakovati,Vmpn,notpropn
,vsaj,Q,notpropn
,nekaj,Rgp,notpropn
,krvi,Ncfsg,notpropn
,na,Sl,notpropn
,srajci,Ncfsl,notpropn
,.,Z,notpropn
Sentence: 5410,Vendar,Cc,notpropn
,o,Sl,notpropn
,krvi,Ncfsl,notpropn
,ni,Va-r3s-y,notpropn
,ne,Cc,notpropn
,duha,Ncmsg,notpropn
,ne,Cc,notpropn
,sluha,Ncmsg,notpropn
,.,Z,notpropn
Sentence: 5411,Kaksna,Pq-fsn,notpropn
,je,Va-r3s-n,notpropn
,torej,Rgp,notpropn
,policijska,Agpfsn,notpropn
,zgodba,Ncfsn,notpropn
,?,Z,notpropn
Sentence: 5412,Bil,Va-p-sm,notpropn
,je,Va-r3s-n,notpropn
,izredno,Rgp,notpropn
,motec,Appmsnn,notpropn
,kljub,Sd,notpropn
,ukazu,Ncmsd,notpropn
,se,Px------y,notpropn
,ni,Va-r3s-y,notpropn
,hotel,Vmpp-sm,notpropn
,odmakniti,Vmen,notpropn
,zato,Cc,notpropn
,sta,Va-r3d-n,notpropn
,ga,Pp3msa--y,notpropn
,policista,Ncmdn,notpropn
,z,Si,notpropn
,uporabo,Ncfsi,notpropn
,fizicne,Agpfsg,notpropn
,sile,Ncfsg,notpropn
,iz,Sg,notpropn
,lokala,Ncmsg,notpropn
,odstranila,Vmep-dm,notpropn
,.,Z,notpropn
Sentence: 5413,»,Z,notpropn
,Ukaz,Ncmsan,notpropn
,policista,Ncmsg,notpropn
,je,Va-r3s-n,notpropn
,treba,Rgp,notpropn
,spostovati,Vmpn,notpropn
,«,Z,notpropn
,je,Va-r3s-n,notpropn
,opozoril,Vmep-sm,notpropn
,Sinkovec,Npmsn,per
,in,Cc,notpropn
,dodal,Vmep-sm,notpropn
,da,Cs,notpropn
,so,Va-r3p-n,notpropn
,napadi,Ncmpn,notpropn
,na,Sa,notpropn
,policiste,Ncmpa,notpropn
,cedalje,Rgp,notpropn
,pogostejsi,Agcmpn,notpropn
,prav,Q,notpropn
,zato,Rgp,notpropn
,ker,Cs,notpropn
,se,Px------y,notpropn
,v,Sa,notpropn
,postopke,Ncmpa,notpropn
,vmesavajo,Vmpr3p,notpropn
,nepovabljene,Agpfpn,notpropn
,osebe,Ncfpn,notpropn
,ki,Cs,notpropn
,niso,Va-r3p-y,notpropn
,stranka,Ncfsn,notpropn
,v,Sl,notpropn
,policijskem,Agpmsl,notpropn
,postopku,Ncmsl,notpropn
,.,Z,notpropn
Sentence: 5414,Matej,Npmsn,per
,naj,Q,notpropn
,bi,Va-c,notpropn
,bil,Va-p-sm,notpropn
,enega,Mlpmsa,notpropn
,od,Sg,notpropn
,policistov,Ncmdg,notpropn
,udaril,Vmep-sm,notpropn
,v,Sa,notpropn
,obraz,Ncmsan,notpropn
,.,Z,notpropn
Sentence: 5415,Pristopili,Vmep-pm,notpropn
,so,Va-r3p-n,notpropn
,menda,Q,notpropn
,se,Q,notpropn
,drugi,Mlpmpn,notpropn
,gostje,Ncmpn,notpropn
,lokala,Ncmsg,notpropn
,in,Cc,notpropn
,policistoma,Ncmdd,notpropn
,pred,Si,notpropn
,lokalom,Ncmsi,notpropn
,grozili,Vmpp-pm,notpropn
,ju,Pp3mda--y,notpropn
,zalili,Vmpp-pm,notpropn
,in,Cc,notpropn
,zahtevali,Vmbp-pm,notpropn
,da,Cs,notpropn
,Mateja,Npmsay,per
,spustita,Vmer3d,notpropn
,.,Z,notpropn
Sentence: 5416,Trije,Mlcmpn,notpropn
,izmed,Sg,notpropn
,gostov,Ncmpg,notpropn
,naj,Q,notpropn
,bi,Va-c,notpropn
,bili,Va-p-pm,notpropn
,policista,Ncmda,notpropn
,obkolili,Vmep-pm,notpropn
,ju,Pp3mda--y,notpropn
,zaceli,Vmep-pm,notpropn
,odrivati,Vmpn,notpropn
,ju,Pp3mda--y,notpropn
,zbili,Vmep-pm,notpropn
,na,Sa,notpropn
,tla,Ncnpa,notpropn
,in,Cc,notpropn
,zbrcali,Vmep-pm,notpropn
,.,Z,notpropn
Sentence: 5417,Enemu,Mlpmsd,notpropn
,od,Sg,notpropn
,policistov,Ncmdg,notpropn
,se,Px------y,notpropn
,je,Va-r3s-n,notpropn
,vendarle,Cc,notpropn
,uspelo,Vmep-sn,notpropn
,prebiti,Vmen,notpropn
,do,Sg,notpropn
,marice,Ncfsg,notpropn
,in,Cc,notpropn
,Mateja,Npmsay,per
,je,Va-r3s-n,notpropn
,skusal,Vmpp-sm,notpropn
,potisniti,Vmen,notpropn
,noter,Rgp,notpropn
,.,Z,notpropn
Sentence: 5418,Takrat,Rgp,notpropn
,naj,Q,notpropn
,bi,Va-c,notpropn
,se,Px------y,notpropn
,bil,Va-p-sm,notpropn
,proti,Sd,notpropn
,njemu,Pp3msd,notpropn
,zagnal,Vmep-sm,notpropn
,Robi,Npmsn,per
,in,Cc,notpropn
,mu,Pp3msd--y,notpropn
,skusal,Vmpp-sm,notpropn
,iz,Sg,notpropn
,rok,Ncfpg,notpropn
,iztrgati,Vmen,notpropn
,avtomobilske,Agpmpa,notpropn
,kljuce,Ncmpa,notpropn
,ter,Cc,notpropn
,ga,Pp3msa--y,notpropn
,udaril,Vmep-sm,notpropn
,.,Z,notpropn
Sentence: 5419,Policista,Ncmdn,notpropn
,sta,Va-r3d-n,notpropn
,ga,Pp3msa--y,notpropn
,obvladala,Vmbp-dm,notpropn
,in,Cc,notpropn
,zaprla,Vmep-dm,notpropn
,v,Sa,notpropn
,marico,Ncfsa,notpropn
,.,Z,notpropn
Sentence: 5420,Poklicala,Vmep-dm,notpropn
,sta,Va-r3d-n,notpropn
,okrepitev,Ncfsa,notpropn
,.,Z,notpropn
Sentence: 5421,Mladi,Agpmpn,notpropn
,so,Va-r3p-n,notpropn
,se,Px------y,notpropn
,umaknili,Vmep-pm,notpropn
,v,Sa,notpropn
,lokal,Ncmsan,notpropn
,in,Cc,notpropn
,po,Sl,notpropn
,Sinkovcevih,Aspfpl,per
,besedah,Ncfpl,notpropn
,naj,Q,notpropn
,bi,Va-c,notpropn
,bili,Va-p-pm,notpropn
,vrata,Ncnpa,notpropn
,zaklenili,Vmep-pm,notpropn
,nato,Rgp,notpropn
,pa,Cc,notpropn
,jih,Pp3npa--y,notpropn
,spet,Rgp,notpropn
,odklenili,Vmep-pm,notpropn
,in,Cc,notpropn
,dopustili,Vmep-pm,notpropn
,da,Cs,notpropn
,so,Va-r3p-n,notpropn
,policisti,Ncmpn,notpropn
,opravili,Vmep-pm,notpropn
,varnostni,Agpmsay,notpropn
,pregled,Ncmsan,notpropn
,.,Z,notpropn
Sentence: 5422,Iz,Sg,notpropn
,lokala,Ncmsg,notpropn
,so,Va-r3p-n,notpropn
,potegnili,Vmep-pm,notpropn
,Roberta,Npmsay,per
,in,Cc,notpropn
,Marka,Npmsay,per
,ker,Cs,notpropn
,naj,Q,notpropn
,bi,Va-c,notpropn
,bili,Va-p-pm,notpropn
,v,Sl,notpropn
,njiju,Pp3mdl,notpropn
,prepoznali,Vmep-pm,notpropn
,napadalca,Ncmda,notpropn
,.,Z,notpropn
Sentence: 5423,Vsem,Pg-mpd,notpropn
,stirim,Mlcmpd,notpropn
,fantom,Ncmpd,notpropn
,so,Va-r3p-n,notpropn
,odvzeli,Vmep-pm,notpropn
,prostost,Ncfsa,notpropn
,zaradi,Sg,notpropn
,pridrzanja,Ncnsg,notpropn
,do,Sg,notpropn
,iztreznitve,Ncfsg,notpropn
,.,Z,notpropn
Sentence: 5424,Rezultatov,Ncmpg,notpropn
,alkotesta,Ncmsg,notpropn
,se,Q,notpropn
,nimajo,Vmpr3p-y,notpropn
,.,Z,notpropn
Sentence: 5425,Pravijo,Vmbr3p,notpropn
,pa,Cc,notpropn
,da,Cs,notpropn
,so,Va-r3p-n,notpropn
,fante,Ncmpa,notpropn
,seznanili,Vmep-pm,notpropn
,z,Si,notpropn
,njihovimi,Ps3fpip,notpropn
,pravicami,Ncfpi,notpropn
,in,Cc,notpropn
,jim,Pp3mpd--y,notpropn
,na,Sa,notpropn
,njihovo,Ps3fsap,notpropn
,zeljo,Ncfsa,notpropn
,omogocili,Vmep-pm,notpropn
,tudi,Q,notpropn
,stik,Ncmsan,notpropn
,z,Si,notpropn
,odvetniki,Ncmpi,notpropn
,.,Z,notpropn
Sentence: 5426,Sinkovec,Npmsn,per
,se,Q,notpropn
,pravi,Vmbr3s,notpropn
,da,Cs,notpropn
,naj,Q,notpropn
,bi,Va-c,notpropn
,se,Px------y,notpropn
,bili,Va-p-pm,notpropn
,policisti,Ncmpn,notpropn
,na,Sa,notpropn
,zeljo,Ncfsa,notpropn
,mladih,Agpmpg,notpropn
,predstavili,Vmep-pm,notpropn
,z,Si,notpropn
,imeni,Ncnpi,notpropn
,in,Cc,notpropn
,priimki,Ncmpi,notpropn
,.,Z,notpropn
Sentence: 5427,Zavraca,Vmpr3s,notpropn
,vse,Pg-fpa,notpropn
,obtozbe,Ncfpa,notpropn
,ces,Q,notpropn
,da,Cs,notpropn
,naj,Q,notpropn
,bi,Va-c,notpropn
,bili,Va-p-pm,notpropn
,silo,Ncfsa,notpropn
,uporabili,Vmep-pm,notpropn
,tudi,Q,notpropn
,ko,Cs,notpropn
,so,Va-r3p-n,notpropn
,bili,Va-p-pm,notpropn
,fantje,Ncmpn,notpropn
,ze,Q,notpropn
,prepeljani,Appmpn,notpropn
,na,Sa,notpropn
,policijsko,Agpfsa,notpropn
,postajo,Ncfsa,notpropn
,.,Z,notpropn
Sentence: 5428,Na,Sa,notpropn
,vprasanje,Ncnsa,notpropn
,kako,Rgp,notpropn
,je,Va-r3s-n,notpropn
,mogoce,Agpnsn,notpropn
,da,Cs,notpropn
,so,Va-r3p-n,notpropn
,policisti,Ncmpn,notpropn
,imeli,Vmpp-pm,notpropn
,le,Q,notpropn
,nekaj,Rgp,notpropn
,blata,Ncnsg,notpropn
,na,Sl,notpropn
,uniformi,Ncfsl,notpropn
,Marko,Npmsn,per
,pa,Cc,notpropn
,je,Va-r3s-n,notpropn
,dobil,Vmep-sm,notpropn
,pretres,Ncmsan,notpropn
,mozganov,Ncmpg,notpropn
,je,Va-r3s-n,notpropn
,odgovoril,Vmep-sm,notpropn
,:,Z,notpropn
,»,Z,notpropn
,Ponudili,Vmep-pm,notpropn
,smo,Va-r1p-n,notpropn
,mu,Pp3msd--y,notpropn
,zdravstveno,Agpfsa,notpropn
,pomoc,Ncfsa,notpropn
,a,Cc,notpropn
,je,Va-r3s-n,notpropn
,rekel,Vmep-sm,notpropn
,da,Cs,notpropn
,se,Px------y,notpropn
,bo,Va-f3s-n,notpropn
,o,Sl,notpropn
,tem,Pd-nsl,notpropn
,ali,Rgp,notpropn
,je,Va-r3s-n,notpropn
,poskodovan,Appmsnn,notpropn
,odlocil,Vmep-sm,notpropn
,po,Sl,notpropn
,posvetu,Ncmsl,notpropn
,z,Si,notpropn
,odvetnikom,Ncmsi,notpropn
,.,Z,notpropn
Sentence: 5429,Policisti,Ncmpn,notpropn
,imajo,Vmpr3p-n,notpropn
,pravico,Ncfsa,notpropn
,uporabiti,Vmen,notpropn
,prisilna,Agpnpa,notpropn
,sredstva,Ncnpa,notpropn
,pa,Cc,notpropn
,ne,Q,notpropn
,zato,Rgp,notpropn
,ker,Cs,notpropn
,bi,Va-c,notpropn
,se,Px------y,notpropn
,zeleli,Vmpp-pm,notpropn
,pretepati,Vmpn,notpropn
,ampak,Cc,notpropn
,ker,Cs,notpropn
,so,Va-r3p-n,notpropn
,postopek,Ncmsan,notpropn
,dolzni,Agpmpn,notpropn
,izpeljati,Vmen,notpropn
,do,Sg,notpropn
,konca,Ncmsg,notpropn
,.,Z,notpropn
Sentence: 5430,Za,Sa,notpropn
,zdaj,Rgp,notpropn
,se,Px------y,notpropn
,uporabljajo,Vmpr3p,notpropn
,najmilejsa,Agsnpn,notpropn
,prisilna,Agpnpn,notpropn
,sredstva,Ncnpn,notpropn
,.,Z,notpropn
Sentence: 5431,A,Cc,notpropn
,ker,Cs,notpropn
,se,Px------y,notpropn
,trend,Ncmsn,notpropn
,napadov,Ncmpg,notpropn
,nadaljuje,Vmpr3s,notpropn
,in,Cc,notpropn
,je,Va-r3s-n,notpropn
,postal,Vmep-sm,notpropn
,nacionalni,Agpmsny,notpropn
,sport,Ncmsn,notpropn
,Slovencev,Npmpg,notpropn
,ne,Q,notpropn
,vem,Vmpr1s,notpropn
,koliko,Rgp,notpropn
,casa,Ncmsg,notpropn
,bo,Va-f3s-n,notpropn
,se,Q,notpropn
,tako,Rgp,notpropn
,.,Z,notpropn
,.,Z,notpropn
,.,Z,notpropn
,«,Z,notpropn
Sentence: 5432,Ker,Cs,notpropn
,naj,Q,notpropn
,bi,Va-c,notpropn
,bil,Va-p-sm,notpropn
,to,Pd-nsn,notpropn
,po,Sl,notpropn
,Sinkovcevih,Aspfpl,per
,besedah,Ncfpl,notpropn
,eden,Mlpmsn,notpropn
,letosnjih,Agpmpg,notpropn
,najhujsih,Agsmpg,notpropn
,napadov,Ncmpg,notpropn
,na,Sa,notpropn
,policiste,Ncmpa,notpropn
,na,Sl,notpropn
,ljubljanskem,Agpnsl,notpropn
,obmocju,Ncnsl,notpropn
,je,Va-r3s-n,notpropn
,pravzaprav,Q,notpropn
,cudno,Agpnsn,notpropn
,da,Cs,notpropn
,policisti,Ncmpn,notpropn
,gostov,Ncmpg,notpropn
,lokala,Ncmsg,notpropn
,sploh,Q,notpropn
,niso,Va-r3p-y,notpropn
,popisali,Vmep-pm,notpropn
,.,Z,notpropn
Sentence: 5433,Na,Sl,notpropn
,severovzhodu,Ncmsl,notpropn
,v,Sl,notpropn
,revnejsih,Agcmpl,notpropn
,predelih,Ncmpl,notpropn
,pa,Cc,notpropn
,na,Sl,notpropn
,jugu,Ncmsl,notpropn
,okoli,Sg,notpropn
,Pécsa,Npmsg,loc
,na,Sl,notpropn
,jugozahodu,Ncmsl,notpropn
,.,Z,notpropn
,.,Z,notpropn
,.,Z,notpropn
Sentence: 5434,Najrevnejse,Agsfpn,notpropn
,mnozice,Ncfpn,notpropn
,Romov,Npmpg,notpropn
,zivijo,Vmpr3p,notpropn
,na,Sl,notpropn
,severovzhodu,Ncmsl,notpropn
,v,Sl,notpropn
,okolici,Ncfsl,notpropn
,Miskolca,Npmsg,loc
,in,Cc,notpropn
,Ózda,Npmsg,loc
,nimajo,Vmpr3p-y,notpropn
,dela,Ncnsg,notpropn
,prav,Q,notpropn
,tako,Rgp,notpropn
,ne,Q,notpropn
,kaze,Vmpr3s,notpropn
,da,Cs,notpropn
,ga,Pp3nsa--y,notpropn
,bodo,Va-f3p-n,notpropn
,kaj,Rgp,notpropn
,kmalu,Rgp,notpropn
,dobili,Vmep-pm,notpropn
,med,Si,notpropn
,brezposelnimi,Agpmpi,notpropn
,bodo,Va-f3p-n,notpropn
,med,Si,notpropn
,zadnjimi,Agpmpi,notpropn
,ki,Cs,notpropn
,se,Px------y,notpropn
,bodo,Va-f3p-n,notpropn
,zaposlili,Vmep-pm,notpropn
,.,Z,notpropn
Sentence: 5435,Sicer,Cc,notpropn
,pa,Cc,notpropn
,poglejva,Vmem1d,notpropn
,kdo,Pq-msn,notpropn
,dela,Vmpr3s,notpropn
,tukaj,Rgp,notpropn
,na,Sl,notpropn
,gradbiscu,Ncnsl,notpropn
,:,Z,notpropn
,80,Mdc,notpropn
,%,Z,notpropn
,delavcev,Ncmpg,notpropn
,ki,Cs,notpropn
,opravljajo,Vmpr3p,notpropn
,najtezja,Agsnpa,notpropn
,najbolj,Rgs,notpropn
,umazana,Appnpa,notpropn
,in,Cc,notpropn
,neprijetna,Agpnpa,notpropn
,dela,Ncnpa,notpropn
,je,Va-r3s-n,notpropn
,Romov,Npmpg,notpropn
,.,Z,notpropn
Sentence: 5436,Prav,Q,notpropn
,tako,Rgp,notpropn
,kot,Cs,notpropn
,so,Va-r3p-n,notpropn
,v,Sl,notpropn
,ZDA,Npfpl,loc
,smetarji,Ncmpn,notpropn
,crnci,Ncmpn,notpropn
,.,Z,notpropn
Sentence: 5437,Nihce,Pz-msn,notpropn
,ne,Q,notpropn
,bo,Va-f3s-n,notpropn
,oporekal,Vmpp-sm,notpropn
,temu,Pd-nsd,notpropn
,da,Cs,notpropn
,je,Va-r3s-n,notpropn
,Slovenijo,Npfsa,loc
,zlahka,Rgp,notpropn
,mogoce,Agpnsn,notpropn
,oznaciti,Vmen,notpropn
,kot,Cs,notpropn
,najbolj,Rgs,notpropn
,stabilno,Agpfsa,notpropn
,od,Sg,notpropn
,sestih,Mlc-pg,notpropn
,republik,Ncfpg,notpropn
,ki,Cs,notpropn
,so,Va-r3p-n,notpropn
,nekoc,Rgp,notpropn
,sestavljale,Vmpp-pf,notpropn
,na,Sa,notpropn
,propad,Ncmsan,notpropn
,obsojeno,Appfsa,notpropn
,jugoslovansko,Agpfsa,notpropn
,federacijo,Ncfsa,notpropn
,kar,Pr-nsn,notpropn
,sicer,Q,notpropn
,kot,Cs,notpropn
,si,Px---d--y,notpropn
,boste,Va-f2p-n,notpropn
,mislili,Vmpp-pm,notpropn
,ne,Q,notpropn
,pove,Vmer3s,notpropn
,kaj,Rgp,notpropn
,dosti,Rgp,notpropn
,.,Z,notpropn
Sentence: 5438,A,Cc,notpropn
,ko,Cs,notpropn
,je,Va-r3s-n,notpropn
,pred,Si,notpropn
,kratkim,Agpmsi,notpropn
,padla,Vmep-sf,notpropn
,slovenska,Agpfsn,notpropn
,vlada,Ncfsn,notpropn
,potem,Rgp,notpropn
,ko,Cs,notpropn
,je,Va-r3s-n,notpropn
,del,Ncmsn,notpropn
,njene,Ps3fsgsf,notpropn
,koalicije,Ncfsg,notpropn
,malce,Rgp,notpropn
,zamenjal,Vmep-sm,notpropn
,strani,Ncfpa,notpropn
,so,Va-r3p-n,notpropn
,obicajno,Rgp,notpropn
,zivcni,Agpmpn,notpropn
,opazovalci,Ncmpn,notpropn
,Balkana,Npmsg,loc
,komajda,Rgp,notpropn
,trenili,Vmep-pm,notpropn
,z,Si,notpropn
,ocesom,Ncnsi,notpropn
,.,Z,notpropn
Sentence: 5439,Zato,Cc,notpropn
,smo,Va-r1p-n,notpropn
,z,Si,notpropn
,nekaterimi,Pi-mpi,notpropn
,domacimi,Agpmpi,notpropn
,in,Cc,notpropn
,tujimi,Agpmpi,notpropn
,kolegi,Ncmpi,notpropn
,odsli,Vmep-pm,notpropn
,na,Sa,notpropn
,pivo,Ncnsa,notpropn
,.,Z,notpropn
Sentence: 5440,Definitivno,Rgp,notpropn
,nic,Pz-nsa,notpropn
,kave,Ncfsg,notpropn
,!,Z,notpropn
Sentence: 5441,Tolazilo,Vmpp-sn,notpropn
,nas,Pp1-pa,notpropn
,je,Va-r3s-n,notpropn
,spoznanje,Ncnsn,notpropn
,da,Cs,notpropn
,so,Va-r3p-n,notpropn
,skrbi,Ncfpn,notpropn
,ki,Cs,notpropn
,jih,Pp3fpa--y,notpropn
,ima,Vmpr3s-n,notpropn
,predsedujoca,Appfsn,notpropn
,drzava,Ncfsn,notpropn
,v,Sl,notpropn
,EU,Npfsl,org
,kot,Cs,notpropn
,gostiteljica,Ncfsn,notpropn
,rednega,Agpnsg,notpropn
,polletnega,Agpnsg,notpropn
,srecanja,Ncnsg,notpropn
,politicnih,Agpnpg,notpropn
,vodstev,Ncnpg,notpropn
,drzav,Ncfpg,notpropn
,clanic,Ncfpg,notpropn
,EU,Npfsg,org
,kar,Pr-nsn,notpropn
,zadeva,Vmpr3s,notpropn
,Slovenijo,Npfsa,loc
,se,Q,notpropn
,dalec,Rgp,notpropn
,.,Z,notpropn
Sentence: 5442,Drugo,Mlpnsa,notpropn
,mesto,Ncnsa,notpropn
,je,Va-r3s-n,notpropn
,zasedel,Vmep-sm,notpropn
,Izletnik,Ncmsn,org
,tretje,Mlonsa,notpropn
,pa,Cc,notpropn
,Kovinotehna,Npfsn,org
,.,Z,notpropn
Sentence: 5443,Novo,Agpnsn,notpropn
,prvenstvo,Ncnsn,notpropn
,se,Px------y,notpropn
,pricne,Vmer3s,notpropn
,marca,Ncmsg,notpropn
,prihodnje,Agpnsa,notpropn
,leto,Ncnsa,notpropn
,.,Z,notpropn
Sentence: 5444,V,Sl,notpropn
,tretjem,Mlomsl,notpropn
,odstavku,Ncmsl,notpropn
,31.,Mdo,notpropn
,clena,Ncmsg,notpropn
,se,Px------y,notpropn
,besede,Ncfpn,notpropn
,',Z,notpropn
,sprememba,Ncfsn,notpropn
,namembnosti,Ncfsg,notpropn
,prenova,Ncfsn,notpropn
,izboljsave,Ncfpn,notpropn
,',Z,notpropn
,crtajo,Vmbr3p,notpropn
,.,Z,notpropn
Sentence: 5445,Fotoaparatu,Ncmsd,notpropn
,se,Q,notpropn
,najbolj,Rgs,notpropn
,zamerimo,Vmer1p,notpropn
,slabe,Agpmpa,notpropn
,algoritme,Ncmpa,notpropn
,za,Sa,notpropn
,nastavljanje,Ncnsa,notpropn
,osvetlitve,Ncfsg,notpropn
,.,Z,notpropn
Sentence: 5446,Tudi,Q,notpropn
,zanj,Pp3msa--b,notpropn
,pa,Cc,notpropn
,velja,Vmpr3s,notpropn
,da,Cs,notpropn
,za,Sa,notpropn
,enak,Pi-msa,notpropn
,denar,Ncmsan,notpropn
,dobimo,Vmer1p,notpropn
,zelo,Rgp,notpropn
,dober,Agpmsan,notpropn
,klasicen,Agpmsan,notpropn
,fotoaparat,Ncmsan,notpropn
,zato,Cc,notpropn
,se,Px------y,notpropn
,bo,Va-f3s-n,notpropn
,najbrz,Q,notpropn
,le,Q,notpropn
,redko,Rgp,notpropn
,kdo,Pq-msn,notpropn
,odlocil,Vmep-sm,notpropn
,za,Sa,notpropn
,nakup,Ncmsan,notpropn
,elektronske,Agpfsg,notpropn
,inacice,Ncfsg,notpropn
,.,Z,notpropn
Sentence: 5447,Poiscimo,Vmem1p,notpropn
,na,Sl,notpropn
,tej,Pd-fsl,notpropn
,sliki,Ncfsl,notpropn
,besedo,Ncfsa,notpropn
,kan,Ncmsn,notpropn
,.,Z,notpropn
Sentence: 5448,Pri,Sl,notpropn
,okacu,Ncmsl,notpropn
,moramo,Vmpr1p,notpropn
,levo,Rgp,notpropn
,ker,Cs,notpropn
,je,Va-r3s-n,notpropn
,kan,Ncmsn,notpropn
,pred,Si,notpropn
,njim,Pp3msi,notpropn
,.,Z,notpropn
Sentence: 5449,Pri,Sl,notpropn
,dracu,Ncmsl,notpropn
,zavijemo,Vmer1p,notpropn
,desno,Rgp,notpropn
,in,Cc,notpropn
,naletimo,Vmer1p,notpropn
,na,Sa,notpropn
,kan,Ncmsan,notpropn
,.,Z,notpropn
Sentence: 5450,Kaj,Pq-nsn,notpropn
,pa,Cc,notpropn
,talige,Ncfpn,notpropn
,?,Z,notpropn
Sentence: 5451,Pri,Sl,notpropn
,okacu,Ncmsl,notpropn
,gremo,Vmbr1p,notpropn
,desno,Rgp,notpropn
,pri,Sl,notpropn
,spaziti,Ncfsl,notpropn
,tudi,Q,notpropn
,pri,Sl,notpropn
,vazi,Ncfsl,notpropn
,in,Cc,notpropn
,vdilj,Rgp,notpropn
,levo,Rgp,notpropn
,in,Cc,notpropn
,pademo,Vmer1p,notpropn
,z,Sg,notpropn
,drevesa,Ncnsg,notpropn
,!,Z,notpropn
Sentence: 5452,To,Pd-nsn,notpropn
,pomeni,Vmbr3s,notpropn
,dvoje,Mlsnsa,notpropn
,:,Z,notpropn
,da,Cs,notpropn
,talig,Ncfpg,notpropn
,ni,Va-r3s-y,notpropn
,v,Sl,notpropn
,drevesu,Ncnsl,notpropn
,in,Cc,notpropn
,da,Cs,notpropn
,jih,Pp3fpa--y,notpropn
,moramo,Vmpr1p,notpropn
,ce,Cs,notpropn
,jih,Pp3fpa--y,notpropn
,hocemo,Vmpr1p-n,notpropn
,dodati,Vmen,notpropn
,zapeljati,Vmen,notpropn
,levo,Rgp,notpropn
,od,Sg,notpropn
,vdilj,Rgp,notpropn
,.,Z,notpropn
Sentence: 5453,Kaj,Pq-nsn,notpropn
,se,Px------y,notpropn
,zgodi,Vmer3s,notpropn
,po,Sl,notpropn
,dodajanju,Ncnsl,notpropn
,?,Z,notpropn
Sentence: 5454,Vdilj,Rgp,notpropn
,ima,Vmpr3s-n,notpropn
